ID,probability
TEST_00171,0.24139305541157388
TEST_00172,0.2598673334473081
TEST_00173,0.25068067076440126
TEST_00174,0.1379054527955051
TEST_00175,0.27852939543839217
TEST_00176,0.42720741741609536
TEST_00177,0.2111079064957946
TEST_00178,0.3334139242209773
TEST_00179,0.33759994404589927
TEST_00180,0.32350311281711563
TEST_00181,0.46462198277554545
TEST_00182,0.15619102021330195
TEST_00183,0.5220722911478741
TEST_00184,0.14534087823825972
TEST_00185,0.2155108788842221
TEST_00186,0.3361244196532603
TEST_00187,0.2372589671828284
TEST_00188,0.33601013024358717
TEST_00189,0.27194892550665767
TEST_00190,0.44825735449447096
TEST_00191,0.21509778992007797
TEST_00192,0.28997144300489464
TEST_00193,0.08702411316705676
TEST_00194,0.6263163895410637
TEST_00195,0.36773947650947103
TEST_00196,0.44551679975456193
TEST_00197,0.2579687026314596
TEST_00198,0.26131000853699593
TEST_00199,0.3095697968203512
TEST_00200,0.3864070191504175
TEST_00201,0.4522092339230306
TEST_00202,0.28130821065256606
TEST_00203,0.2741236808906269
TEST_00204,0.0012224270390485935
TEST_00205,0.17582993621664086
TEST_00206,0.0028313284973472516
TEST_00207,0.31047901650383386
TEST_00208,0.21590687776672265
TEST_00209,0.27397243424913287
TEST_00210,0.4367896315057498
TEST_00211,0.1457275243476167
TEST_00212,0.1937982119982448
TEST_00213,0.14731728860141688
TEST_00214,0.3538867525383943
TEST_00215,0.299105656027518
TEST_00216,0.38145091826410027
TEST_00217,0.2321764270921545
TEST_00218,0.5472676776250988
TEST_00219,0.19716580848908075
TEST_00220,0.5789482911788221
TEST_00221,0.40236920425657197
TEST_00222,0.12375297269088172
TEST_00223,0.265931316006296
TEST_00224,0.128356959104199
TEST_00225,0.30668623338275725
TEST_00226,0.20720162327198585
TEST_00227,0.34558182155410233
TEST_00228,0.0020162031401977525
TEST_00229,0.31782650324066397
TEST_00230,0.29355523709673054
TEST_00231,0.36691307215579666
TEST_00232,0.17497400368116459
TEST_00233,0.3142213896316287
TEST_00234,0.3951031278599034
TEST_00235,0.4748238680311514
TEST_00236,0.3327695478167065
TEST_00237,0.002898978665531858
TEST_00238,0.0023015799194833508
TEST_00239,0.41952767425487547
TEST_00240,0.2854250278423613
TEST_00241,0.4010777165182886
TEST_00242,0.29220238160539114
TEST_00243,0.22661844093580144
TEST_00244,0.0006984903605487664
TEST_00245,0.5033736965241474
TEST_00246,0.37817418668231356
TEST_00247,0.11898007425815041
TEST_00248,0.3707476469485167
TEST_00249,0.46587134441708494
TEST_00250,0.224479676980453
TEST_00251,0.0021425764309033523
TEST_00252,0.4287542793839714
TEST_00253,0.04137376978915618
TEST_00254,0.3588760888066707
TEST_00255,0.5419820036042551
TEST_00256,0.3336074160807772
TEST_00257,0.3542575853540861
TEST_00258,0.40701563049072165
TEST_00259,0.5432221791087073
TEST_00260,0.0022118562412482374
TEST_00261,0.0013202648336386599
TEST_00262,0.002123214710438942
TEST_00263,0.47730483925274303
TEST_00264,0.22796010570272143
TEST_00265,0.32451261197262415
TEST_00266,0.1997750427174987
TEST_00267,0.0017013919862489712
TEST_00268,0.18752722808250613
TEST_00269,0.3424842997551816
TEST_00270,0.16124186199276602
TEST_00271,0.0029077771258685186
TEST_00272,0.2851667737935948
TEST_00273,0.24841957188924196
TEST_00274,0.2909969847894747
TEST_00275,0.05432831066784927
TEST_00276,0.0013952005777326402
TEST_00277,0.25356572775941466
TEST_00278,0.35119200821031155
TEST_00279,0.47330794606817167
TEST_00280,0.002449415366206921
TEST_00281,0.1370883110981867
TEST_00282,0.003753976592566682
TEST_00283,0.0025768873889884278
TEST_00284,0.38287293842962355
TEST_00285,0.27929397433251174
TEST_00286,0.06318083827998347
TEST_00287,0.5013472269437192
TEST_00288,0.003250308622195552
TEST_00289,0.39186858835459143
TEST_00290,0.1356291514837784
TEST_00291,0.2767933740096978
TEST_00292,0.41052598983136196
TEST_00293,0.002312748579762248
TEST_00294,0.49735817572865354
TEST_00295,0.34371387636361783
TEST_00296,0.041285408838862094
TEST_00297,0.0019771680718399308
TEST_00298,0.5132189619400559
TEST_00299,0.3482439056286451
TEST_00300,0.14493812048862262
TEST_00301,0.46018429814770395
TEST_00302,0.2986281068640037
TEST_00303,0.37856822728108047
TEST_00304,0.5635773647423582
TEST_00305,0.4372260869955573
TEST_00306,0.22614023260079713
TEST_00307,0.5117600992350427
TEST_00308,0.4389524582687296
TEST_00309,0.4660053467618341
TEST_00310,0.3698104038622958
TEST_00311,0.4535209225367112
TEST_00312,0.1303233428090623
TEST_00313,0.15964289441787619
TEST_00314,0.48281082528644437
TEST_00315,0.29200361212616494
TEST_00316,0.05947891822155039
TEST_00317,0.12705998048532388
TEST_00318,0.001060323256815293
TEST_00319,0.0034439187338336993
TEST_00320,0.4408854650248209
TEST_00321,0.21919550670567356
TEST_00322,0.15348397860454202
TEST_00323,0.22464656523784785
TEST_00324,0.30302877560956504
TEST_00325,0.0008152207353263002
TEST_00326,0.3101072180677917
TEST_00327,0.2913804527374409
TEST_00328,0.1396708960443513
TEST_00329,0.32104025244284623
TEST_00330,0.37134470113928264
TEST_00331,0.0004660971192117906
TEST_00332,0.4290924119210249
TEST_00333,0.38673312309680485
TEST_00334,0.4424892566944253
TEST_00335,0.33032670099740175
TEST_00336,0.001726324210070193
TEST_00337,0.22115639242992988
TEST_00338,0.26757259578971665
TEST_00339,0.30969612017171405
TEST_00340,0.35756402245434055
TEST_00341,0.3043837247189913
TEST_00342,0.15598643750395413
TEST_00343,0.058009414977053614
TEST_00344,0.17936816846167655
TEST_00345,0.04140467102237866
TEST_00346,0.3192618212284736
TEST_00347,0.2752136418167734
TEST_00348,0.400816487584722
TEST_00349,0.3127092326030702
TEST_00350,0.25555201601543787
TEST_00351,0.36245750602142224
TEST_00352,0.0044954285260298266
TEST_00353,0.0034587006796034407
TEST_00354,0.21129279200338386
TEST_00355,0.3884715524646004
TEST_00356,0.12989571954900722
TEST_00357,0.0020776456099858903
TEST_00358,0.002312346451067885
TEST_00359,0.47164019650647276
TEST_00360,0.3913390123566914
TEST_00361,0.22393972570571258
TEST_00362,0.4032691118916404
TEST_00363,0.003021758282975578
TEST_00364,0.32064251567646335
TEST_00365,0.24516735723518926
TEST_00366,0.3086455848473928
TEST_00367,0.1977363390573069
TEST_00368,0.29015245697895664
TEST_00369,0.08131395037921524
TEST_00370,0.0017711583166249453
TEST_00371,0.10555593769265417
TEST_00372,0.2597948661160369
TEST_00373,0.45192992874210697
TEST_00374,0.3350087490191189
TEST_00375,0.0033566216434407544
TEST_00376,0.0005663337344904931
TEST_00377,0.26995407373064617
TEST_00378,0.2991102811205149
TEST_00379,0.15483574492348848
TEST_00380,0.0022807723242859565
TEST_00381,0.44670249509219573
TEST_00382,0.4840535164278589
TEST_00383,0.09839222376209344
TEST_00384,0.3687737278825513
TEST_00385,0.1726164147291707
TEST_00386,0.48281226172129127
TEST_00387,0.29237303415574567
TEST_00388,0.26668895740979776
TEST_00389,0.17047498064026004
TEST_00390,0.46173715643054764
TEST_00391,0.4770622977172801
TEST_00392,0.3098411139915754
TEST_00393,0.30797390883111153
TEST_00394,0.11661831578933679
TEST_00395,0.4991782286054748
TEST_00396,0.336976372846883
TEST_00397,0.0009089228595606684
TEST_00398,0.17462007555821812
TEST_00399,0.001236557272093184
TEST_00400,0.33677260362521244
TEST_00401,0.0015199549096874523
TEST_00402,0.10046557097321977
TEST_00403,0.02105894269182748
TEST_00404,0.42785822467075074
TEST_00405,0.48390585108851325
TEST_00406,0.08700360795793549
TEST_00407,0.28752981796732674
TEST_00408,0.28209785435041296
TEST_00409,0.1042130134362785
TEST_00410,0.05699910118144828
TEST_00411,0.18359208344152633
TEST_00412,0.12807530650821786
TEST_00413,0.4101236120287446
TEST_00414,0.320742774068046
TEST_00415,0.2503035064617893
TEST_00416,0.4821743204863151
TEST_00417,0.4816019494533274
TEST_00418,0.4730359357732715
TEST_00419,0.10212176123341186
TEST_00420,0.08948799965384516
TEST_00421,0.3434515495203927
TEST_00422,0.4825914776461588
TEST_00423,0.002114893181071306
TEST_00424,0.14385412616734142
TEST_00425,0.17155903918031293
TEST_00426,0.27229953769528553
TEST_00427,0.3546617019411107
TEST_00428,0.2515891041887405
TEST_00429,0.19815910595049532
TEST_00430,0.41922745468621425
TEST_00431,0.4075437690179038
TEST_00432,0.2352969487156381
TEST_00433,0.002582575925623709
TEST_00434,0.4801502020143413
TEST_00435,0.2938411468860565
TEST_00436,0.0013054928956072803
TEST_00437,0.24303268241003226
TEST_00438,0.0013723234902497433
TEST_00439,0.004982781862346694
TEST_00440,0.4513217632022613
TEST_00441,0.4909160589353964
TEST_00442,0.4088117888714246
TEST_00443,0.3802470422201209
TEST_00444,0.0031912418843596285
TEST_00445,0.3151428756973968
TEST_00446,0.09500093245716427
TEST_00447,0.43765765730635525
TEST_00448,0.35683859410973223
TEST_00449,0.008192697703203885
TEST_00450,0.45465110576347983
TEST_00451,0.0004011322716364363
TEST_00452,0.35544052766003353
TEST_00453,0.4528203793441648
TEST_00454,0.2776290248038229
TEST_00455,0.23523341296657774
TEST_00456,0.0029230513885652475
TEST_00457,0.33999008394198005
TEST_00458,0.13130259860167673
TEST_00459,0.3168326889916969
TEST_00460,0.003688031032963022
TEST_00461,0.45105732758902645
TEST_00462,0.3163810812854021
TEST_00463,0.18116034043655782
TEST_00464,0.3528819604126188
TEST_00465,0.2854699283545273
TEST_00466,0.2681924622270346
TEST_00467,0.38040698291165304
TEST_00468,0.5173279463142718
TEST_00469,0.006572401363760741
TEST_00470,0.32328271331645964
TEST_00471,0.45199566013719655
TEST_00472,0.4695254993496394
TEST_00473,0.2789932632426462
TEST_00474,0.4837594132177176
TEST_00475,0.278340859844284
TEST_00476,0.001052860668365409
TEST_00477,0.4325795991749535
TEST_00478,0.1581886295343082
TEST_00479,0.21483651989982294
TEST_00480,0.4140952575954881
TEST_00481,0.17663350393081176
TEST_00482,0.27169081622863306
TEST_00483,0.29949867116146245
TEST_00484,0.15559690656459682
TEST_00485,0.25862247411821404
TEST_00486,0.28915670315768666
TEST_00487,0.4419382091608949
TEST_00488,0.22689735597456478
TEST_00489,0.35203628182452995
TEST_00490,0.3284874183534109
TEST_00491,0.3865280307320504
TEST_00492,0.2819552316853667
TEST_00493,0.26922382017980107
TEST_00494,0.005176272077970806
TEST_00495,0.4893607975490249
TEST_00496,0.29568831262568024
TEST_00497,0.38795445008690166
TEST_00498,0.27860964268800703
TEST_00499,0.5019765830373949
TEST_00500,0.0007126891427381368
TEST_00501,0.0021545674397567814
TEST_00502,0.055996574353888544
TEST_00503,0.3716152431260688
TEST_00504,0.0012537373099653917
TEST_00505,0.4980799903476478
TEST_00506,0.0017707737730672164
TEST_00507,0.26160812142427337
TEST_00508,0.4141911599048154
TEST_00509,0.19507541417069357
TEST_00510,0.24326134101895897
TEST_00511,0.0305109007828132
TEST_00512,0.05664562209764897
TEST_00513,0.03303069264109573
TEST_00514,0.5082242951444915
TEST_00515,0.30458986766781376
TEST_00516,0.4476145189219703
TEST_00517,0.3212229544859175
TEST_00518,0.23287466851224733
TEST_00519,0.35758791471301776
TEST_00520,0.0015972792256493554
TEST_00521,0.19250127884426033
TEST_00522,0.003268539284676988
TEST_00523,0.2249508632165053
TEST_00524,0.32247552353724174
TEST_00525,0.11756921857409448
TEST_00526,0.15544457875627712
TEST_00527,0.009200053339909276
TEST_00528,0.24656384775565757
TEST_00529,0.37527496646335634
TEST_00530,0.39765275270446576
TEST_00531,0.39108701648011496
TEST_00532,0.4919460235179361
TEST_00533,0.0030322745892573427
TEST_00534,0.23588239097574237
TEST_00535,0.13493447452915225
TEST_00536,0.4644768969768056
TEST_00537,0.003645331026689798
TEST_00538,0.0027883258471855135
TEST_00539,0.05883512561852036
TEST_00540,0.38471865655219045
TEST_00541,0.27002339454727114
TEST_00542,0.002083678060162035
TEST_00543,0.3458460721416599
TEST_00544,0.237266545337569
TEST_00545,0.361580003650171
TEST_00546,0.3378663983632621
TEST_00547,0.0019351195704676945
TEST_00548,0.4924711446030158
TEST_00549,0.21899247859191212
TEST_00550,0.3336953301605691
TEST_00551,0.2703435922405717
TEST_00552,0.2641472487520967
TEST_00553,0.11788527677294955
TEST_00554,0.2504563566373501
TEST_00555,0.32791966577025305
TEST_00556,0.1970687719748579
TEST_00557,0.35136000934618444
TEST_00558,0.45696465383145435
TEST_00559,0.00871390569956833
TEST_00560,0.24407505943753954
TEST_00561,0.09556335035918535
TEST_00562,0.5158310545366119
TEST_00563,0.004029657960793462
TEST_00564,0.30851766674594727
TEST_00565,0.2137717921097248
TEST_00566,0.326515698531548
TEST_00567,0.20030385929638075
TEST_00568,0.2279888361424011
TEST_00569,0.2029075017282092
TEST_00570,0.19880600353445385
TEST_00571,0.2853734728283451
TEST_00572,0.0021375738309141485
TEST_00573,0.008776739242275462
TEST_00574,0.3788122295445397
TEST_00575,0.11524241466395563
TEST_00576,0.24071531246529562
TEST_00577,0.21801856077283183
TEST_00578,0.3473889148232195
TEST_00579,0.5036531503913865
TEST_00580,0.0006298410033097382
TEST_00581,0.38456392645176646
TEST_00582,0.15013351699489122
TEST_00583,0.30375433326223106
TEST_00584,0.26217263457669987
TEST_00585,0.2822338455969125
TEST_00586,0.13350711929981474
TEST_00587,0.23504606563943795
TEST_00588,0.42966102457037214
TEST_00589,0.0016995492005329551
TEST_00590,0.21861676518300086
TEST_00591,0.18441531843894604
TEST_00592,0.23553305831700613
TEST_00593,0.27132647118874464
TEST_00594,0.0012919081376066906
TEST_00595,0.20927955659675507
TEST_00596,0.4025050260616624
TEST_00597,0.42108331600112764
TEST_00598,0.298449189593135
TEST_00599,0.25392397284813994
TEST_00600,0.08339802537262751
TEST_00601,0.3257787601524289
TEST_00602,0.3404871259755356
TEST_00603,0.3626782495030932
TEST_00604,0.19599889995130246
TEST_00605,0.43857559564810783
TEST_00606,0.0595404591167665
TEST_00607,0.30494880927625984
TEST_00608,0.187667148276889
TEST_00609,0.542444610451517
TEST_00610,0.002102092385069715
TEST_00611,0.22994568131968082
TEST_00612,0.30056128932383924
TEST_00613,0.34195031728041886
TEST_00614,0.41642123653810426
TEST_00615,0.4605415427208698
TEST_00616,0.3642363477524333
TEST_00617,0.22965648445127695
TEST_00618,0.13559528679121757
TEST_00619,0.16794485353151026
TEST_00620,0.23912851801745855
TEST_00621,0.17982782374309206
TEST_00622,0.40254165898826527
TEST_00623,0.46957064090654466
TEST_00624,0.4517202384564343
TEST_00625,0.459304733080308
TEST_00626,0.3079369588611003
TEST_00627,0.20928261186621508
TEST_00628,0.46479109993234435
TEST_00629,0.11377766237728155
TEST_00630,0.25241087107499255
TEST_00631,0.15818627110489383
TEST_00632,0.5251633365295532
TEST_00633,0.39020796278363246
TEST_00634,0.45626938433113307
TEST_00635,0.4783274703280349
TEST_00636,0.21588439604568024
TEST_00637,0.48000078029192805
TEST_00638,0.005605431035670028
TEST_00639,0.5066567823293358
TEST_00640,0.001059297844803519
TEST_00641,0.0006864352602329842
TEST_00642,0.5272492202497808
TEST_00643,0.27846562887881415
TEST_00644,0.15451541740485353
TEST_00645,0.1319833477203102
TEST_00646,0.002725139867786988
TEST_00647,0.10993523800310102
TEST_00648,0.46200180074610525
TEST_00649,0.39824778334330635
TEST_00650,0.13252900930930542
TEST_00651,0.3207745420260103
TEST_00652,0.472503401833983
TEST_00653,0.2308113037901201
TEST_00654,0.0011619008508492715
TEST_00655,0.481424037368141
TEST_00656,0.3553969739205801
TEST_00657,0.002230241550823367
TEST_00658,0.1070587898050279
TEST_00659,0.20538110268408466
TEST_00660,0.0009389963903172314
TEST_00661,0.5348345018101247
TEST_00662,0.12219278294026571
TEST_00663,0.003178615593785844
TEST_00664,0.32776446193288483
TEST_00665,0.0017877552134209973
TEST_00666,0.21223323681115921
TEST_00667,0.0005437109219917596
TEST_00668,0.2048980693615136
TEST_00669,0.2730140355794249
TEST_00670,0.11051140827537456
TEST_00671,0.3620162632256699
TEST_00672,0.3837825418576289
TEST_00673,0.0016973512352765963
TEST_00674,0.22595781943661433
TEST_00675,0.13914788266332373
TEST_00676,0.1970128946783351
TEST_00677,0.16871055054515335
TEST_00678,0.18242532030925354
TEST_00679,0.40247321393477403
TEST_00680,0.22313453478741177
TEST_00681,0.002234833147494251
TEST_00682,0.0017096255610440638
TEST_00683,0.11884956407796081
TEST_00684,0.375431316404673
TEST_00685,0.15337013189245965
TEST_00686,0.45935932301114224
TEST_00687,0.09651497547956125
TEST_00688,0.26968909004810787
TEST_00689,0.3497547342882399
TEST_00690,0.3714114760364403
TEST_00691,0.3916298868707017
TEST_00692,0.03879728463763437
TEST_00693,0.19851721953492604
TEST_00694,0.09572038206716003
TEST_00695,0.23494603761144203
TEST_00696,0.0644643149512941
TEST_00697,0.31459650513759746
TEST_00698,0.47564501471714044
TEST_00699,0.0008875502145005512
TEST_00700,0.23460779136031487
TEST_00701,0.3053264736938088
TEST_00702,0.18109055434710167
TEST_00703,0.2627192491402628
TEST_00704,0.3797260816617169
TEST_00705,0.44582801157323904
TEST_00706,0.2330598863716413
TEST_00707,0.0017192525745236078
TEST_00708,0.0018290746867917515
TEST_00709,0.3182787061754964
TEST_00710,0.4389351593571719
TEST_00711,0.24048014647221863
TEST_00712,0.2732990859562126
TEST_00713,0.11319233788297721
TEST_00714,0.4657968848397964
TEST_00715,0.0008630225213802174
TEST_00716,0.24335069121309624
TEST_00717,0.2970499519596288
TEST_00718,0.08102299109205358
TEST_00719,0.3440059723950596
TEST_00720,0.24715741092602073
TEST_00721,0.4265968615330844
TEST_00722,0.0029842047527032373
TEST_00723,0.3669159821545295
TEST_00724,0.001346467548936517
TEST_00725,0.004011587664792829
TEST_00726,0.4092316836958191
TEST_00727,0.31631784029032006
TEST_00728,0.18782247742984132
TEST_00729,0.2692575928353309
TEST_00730,0.26593390717699056
TEST_00731,0.005280099267743325
TEST_00732,0.3961576322898049
TEST_00733,0.24664346110233323
TEST_00734,0.12648432380676408
TEST_00735,0.516611805957829
TEST_00736,0.2807518306457692
TEST_00737,0.15588810724756158
TEST_00738,0.24980322528837193
TEST_00739,0.080475024869011
TEST_00740,0.20503465732043336
TEST_00741,0.21320832624838668
TEST_00742,0.1528319654202028
TEST_00743,0.5017550844727953
TEST_00744,0.3383920005755714
TEST_00745,0.4614161323321938
TEST_00746,0.0024410372990988417
TEST_00747,0.3709138567226142
TEST_00748,0.2328560138202762
TEST_00749,0.0004809553978928758
TEST_00750,0.42803709544276347
TEST_00751,0.00213038357118333
TEST_00752,0.0906989116674954
TEST_00753,0.294008305683393
TEST_00754,0.26315600961491
TEST_00755,0.02593509648312713
TEST_00756,0.3030306225295352
TEST_00757,0.2710139794302147
TEST_00758,0.4902032707198513
TEST_00759,0.453467588711702
TEST_00760,0.02821666738137281
TEST_00761,0.20752540065855146
TEST_00762,0.4462643124474025
TEST_00763,0.13940071979536536
TEST_00764,0.17022672305762906
TEST_00765,0.22805511259326516
TEST_00766,0.2572395306896078
TEST_00767,0.2258792543427274
TEST_00768,0.35671728114653944
TEST_00769,0.038714937597947204
TEST_00770,0.2253778655095834
TEST_00771,0.22703022011928728
TEST_00772,0.0685127031228903
TEST_00773,0.15036186134486385
TEST_00774,0.3595101198955853
TEST_00775,0.3477863859810822
TEST_00776,0.3990648814330741
TEST_00777,0.4024916175486792
TEST_00778,0.2580722169765961
TEST_00779,0.15883009079445687
TEST_00780,0.3292537332883244
TEST_00781,0.30624695498611004
TEST_00782,0.1835446032736977
TEST_00783,0.39551085125695884
TEST_00784,0.4311346062355547
TEST_00785,0.3996828403084253
TEST_00786,0.3686795784463305
TEST_00787,0.5484921572546407
TEST_00788,0.0021879421609889925
TEST_00789,0.49861742370000844
TEST_00790,0.12312892632732475
TEST_00791,0.5562584360469719
TEST_00792,0.3328880537851908
TEST_00793,0.4687530969539261
TEST_00794,0.1588157885070541
TEST_00795,0.21322510838441483
TEST_00796,0.4912657966433103
TEST_00797,0.2740954229390846
TEST_00798,0.2077346934611124
TEST_00799,0.3536075713177107
TEST_00800,0.3179835680379709
TEST_00801,0.15534099857189734
TEST_00802,0.2659882189450003
TEST_00803,0.3968327599790832
TEST_00804,0.278782351328946
TEST_00805,0.2413939438430392
TEST_00806,0.0018973826195273988
TEST_00807,0.0034691036801159066
TEST_00808,0.5202848429850824
TEST_00809,0.2480261434126382
TEST_00810,0.0004195247231159064
TEST_00811,0.3774785761348172
TEST_00812,0.40185699491494986
TEST_00813,0.4510495971825799
TEST_00814,0.18636127763506183
TEST_00815,0.1219624755073241
TEST_00816,0.3754465753641325
TEST_00817,0.19904134713603652
TEST_00818,0.20067429146276886
TEST_00819,0.42450614573167034
TEST_00820,0.42866948438764274
TEST_00821,0.13470349423929182
TEST_00822,0.4792277648387087
TEST_00823,0.25747287359792104
TEST_00824,0.4337807355249128
TEST_00825,0.5041113008922354
TEST_00826,0.3014026666628501
TEST_00827,0.0026345228137646323
TEST_00828,0.4528244414035115
TEST_00829,0.23805854600809492
TEST_00830,0.3151936630157168
TEST_00831,0.3447238050744748
TEST_00832,0.18719726881445384
TEST_00833,0.001244807587787901
TEST_00834,0.3069751211269252
TEST_00835,0.1779741415801892
TEST_00836,0.2476008189795371
TEST_00837,0.3015368096654304
TEST_00838,0.3734770581213222
TEST_00839,0.3163479913365205
TEST_00840,0.0025358974479006216
TEST_00841,0.469199260604339
TEST_00842,0.37045660388926954
TEST_00843,0.3982884284690039
TEST_00844,0.37539204724908976
TEST_00845,0.33213119055007895
TEST_00846,0.32241272636882956
TEST_00847,0.001558310829482221
TEST_00848,0.19332464784586278
TEST_00849,0.4018754859479885
TEST_00850,0.34123940050078855
TEST_00851,0.27941814485431576
TEST_00852,0.10514646961324065
TEST_00853,0.27639144239739755
TEST_00854,0.38634009603643255
TEST_00855,0.21308413644784283
TEST_00856,0.4774561842151943
TEST_00857,0.3427648253574434
TEST_00858,0.0027388434479056136
TEST_00859,0.28611533088867913
TEST_00860,0.4931908034432308
TEST_00861,0.3578440752685312
TEST_00862,0.35609036514163805
TEST_00863,0.32366991510065607
TEST_00864,0.27228141733057176
TEST_00865,0.003992102269152562
TEST_00866,0.14792962640464438
TEST_00867,0.49093951405311276
TEST_00868,0.5173853873960501
TEST_00869,0.20592569618527137
TEST_00870,0.40680425852727303
